date,customer_id,product_id,product_name,category,region,channel,units_sold,unit_price,discount,cost,customer_age,customer_tenure_months,num_complaints,last_purchase_days_ago,churned,stock_on_hand,reorder_point,sales_amount,profit
2023-01-06,1376,2070,Chair,Electronics,South,Retail,2,133.38,0.07,62.53,43,18,3,301,0,48,23,248.09,123.03
2023-01-07,1420,2028,Chair,Sports,North,Online,40,191.46,0.14,38.73,25,58,4,234,0,95,40,6586.22,5037.02
2023-01-08,1217,2093,Rice,Electronics,South,Wholesale,14,19.92,0.13,223.39,38,57,4,199,0,491,51,242.63,-2884.83
2023-01-09,1277,2026,Rice,Furniture,South,Wholesale,6,266.76,0.09,232.16,38,63,2,336,1,120,33,1456.51,63.55
2023-01-10,1249,2025,Rice,Food,East,Retail,42,257.48,0.05,290.86,25,12,3,32,0,248,89,10273.45,-1942.67
2023-01-11,1164,2012,Dumbbell,Clothing,Central,Retail,40,267.37,0.23,233.16,18,11,2,264,0,472,94,8235.0,-1091.4
2023-01-12,1394,2005,Dumbbell,Electronics,South,Online,31,487.28,0.3,76.79,55,13,3,113,1,216,65,10573.98,8193.49
2023-01-13,1357,2098,Chair,Clothing,North,Wholesale,17,456.61,0.23,16.83,30,35,2,318,0,113,39,5977.02,5690.91
2023-01-14,1457,2048,Rice,Sports,West,Online,25,89.24,0.09,295.7,26,27,3,276,0,13,77,2030.21,-5362.29
2023-01-15,1408,2037,Desk,Food,South,Wholesale,32,190.75,0.07,105.43,45,67,0,146,0,61,99,5676.72,2302.96
2023-01-16,1192,2079,Shoe,Food,Central,Retail,12,217.74,0.07,97.03,23,45,2,357,0,42,67,2429.98,1265.62
2023-01-17,1227,2044,TV,Electronics,East,Online,49,186.66,0.04,272.26,64,67,2,6,0,410,26,8780.49,-4560.25
2023-01-18,1177,2015,TV,Food,North,Online,13,401.26,0.17,177.6,40,22,3,340,1,239,59,4329.6,2020.8
2023-01-19,1099,2043,Dumbbell,Electronics,East,Wholesale,19,266.78,0.18,68.39,65,42,1,108,0,95,78,4156.43,2857.02
2023-01-20,1496,2048,Chair,Electronics,West,Wholesale,44,290.33,0.21,267.28,53,20,1,260,1,26,55,10091.87,-1668.45
2023-01-21,1036,2087,Bread,Clothing,South,Wholesale,48,427.98,0.2,298.04,34,48,0,71,0,323,63,16434.43,2128.51
2023-01-22,1466,2070,Shirt,Food,South,Retail,25,404.9,0.09,30.57,26,18,4,340,0,382,50,9211.48,8447.23
2023-01-23,1497,2046,Shirt,Electronics,Central,Online,31,74.78,0.1,259.36,29,70,4,162,1,241,61,2086.36,-5953.8
2023-01-24,1487,2043,Dumbbell,Clothing,South,Wholesale,37,359.82,0.2,120.2,39,6,0,100,1,486,63,10650.67,6203.27
2023-01-25,1096,2021,Bread,Furniture,North,Retail,25,223.36,0.1,159.6,68,39,4,327,1,458,62,5025.6,1035.6
2023-01-26,1152,2023,Dumbbell,Clothing,West,Wholesale,16,154.38,0.06,274.87,69,11,3,33,1,239,62,2321.88,-2076.04
2023-01-27,1151,2080,Shirt,Clothing,East,Online,38,34.51,0.11,292.15,29,25,1,143,0,303,66,1167.13,-9934.57
2023-01-28,1190,2047,Bread,Electronics,West,Wholesale,43,248.75,0.08,82.34,23,55,0,244,0,66,25,9840.55,6299.93
2023-01-29,1224,2015,Rice,Sports,South,Online,49,184.16,0.03,67.79,61,58,3,224,0,280,85,8753.12,5431.41
2023-01-30,1037,2025,Chair,Sports,East,Retail,23,133.24,0.25,28.75,26,37,0,214,0,191,28,2298.39,1637.14
2023-01-31,1268,2036,TV,Sports,Central,Retail,14,350.39,0.26,170.73,69,16,1,120,0,118,30,3630.04,1239.82
2023-02-01,1369,2075,Desk,Clothing,West,Wholesale,6,387.05,0.07,9.01,54,70,4,168,0,151,99,2159.74,2105.68
2023-02-02,1183,2051,Phone,Electronics,East,Online,25,129.95,0.02,126.51,20,37,3,349,0,264,96,3183.77,21.02
2023-02-03,1013,2015,Chair,Food,East,Online,23,34.23,0.22,26.65,51,53,1,217,1,391,37,614.09,1.14
2023-02-04,1279,2068,Rice,Clothing,East,Online,43,425.89,0.06,124.54,25,16,0,355,0,230,44,17214.47,11859.25
2023-02-05,1217,2021,Shirt,Clothing,North,Wholesale,12,14.88,0.12,16.78,27,18,2,322,0,350,93,157.13,-44.23
2023-02-06,1355,2013,Rice,Electronics,West,Online,13,469.19,0.02,251.39,64,19,3,217,0,248,77,5977.48,2709.41
2023-02-07,1361,2086,Dumbbell,Furniture,East,Online,36,317.53,0.07,66.87,58,44,0,54,0,58,49,10630.9,8223.58
2023-02-08,1286,2019,Bread,Clothing,West,Online,39,167.7,0.24,101.85,59,2,0,208,0,16,20,4970.63,998.48
2023-02-09,1273,2034,TV,Furniture,East,Online,34,130.77,0.24,261.66,60,58,1,80,1,170,82,3379.1,-5517.34
2023-02-10,1369,2078,Shoe,Furniture,Central,Wholesale,6,14.41,0.06,225.15,26,10,0,151,0,350,98,81.27,-1269.63
2023-02-11,1062,2068,Dumbbell,Sports,Central,Wholesale,38,125.38,0.1,69.62,31,46,3,55,1,451,48,4288.0,1642.44
2023-02-12,1084,2052,Chair,Electronics,Central,Online,40,77.49,0.04,26.21,54,19,3,5,0,131,85,2975.62,1927.22
2023-02-13,1368,2027,Dumbbell,Furniture,South,Online,8,309.96,0.02,216.12,44,38,0,35,0,356,94,2430.09,701.13
2023-02-14,1217,2029,Chair,Electronics,East,Retail,8,91.61,0.3,120.26,58,37,1,349,1,135,72,513.02,-449.06
2023-02-15,1342,2028,Shoe,Sports,South,Retail,40,269.03,0.2,230.99,49,45,3,119,0,41,38,8608.96,-630.64
2023-02-16,1397,2035,Laptop,Electronics,West,Online,33,299.16,0.16,136.36,21,34,2,197,0,304,85,8292.72,3792.84
2023-02-17,1187,2008,TV,Clothing,South,Online,34,156.04,0.23,107.07,19,2,4,54,0,5,71,4085.13,444.75
2023-02-18,1019,2016,Desk,Furniture,West,Retail,44,27.18,0.25,138.11,68,44,1,259,0,328,50,896.94,-5179.9
2023-02-19,1177,2036,Desk,Electronics,West,Retail,15,28.25,0.24,225.82,50,27,1,262,0,169,79,322.05,-3065.25
2023-02-20,1100,2030,Phone,Food,West,Online,36,22.91,0.0,271.15,38,48,4,343,1,455,87,824.76,-8936.64
2023-02-21,1396,2018,Rice,Electronics,South,Wholesale,35,372.17,0.06,19.68,18,7,4,312,0,287,49,12244.39,11555.59
2023-02-22,1445,2002,Laptop,Furniture,East,Wholesale,46,165.82,0.2,159.61,61,27,3,2,0,398,32,6102.18,-1239.88
2023-02-23,1233,2049,Desk,Sports,South,Online,22,400.19,0.11,14.69,28,71,0,82,0,337,34,7835.72,7512.54
2023-02-24,1403,2077,Dumbbell,Sports,East,Online,23,221.55,0.29,143.18,18,18,0,350,0,214,39,3617.91,324.77
2023-02-25,1076,2004,Rice,Furniture,East,Retail,40,231.97,0.2,266.16,63,33,2,5,0,68,53,7423.04,-3223.36
2023-02-26,1265,2090,Laptop,Clothing,West,Retail,45,261.31,0.29,111.67,28,33,0,174,0,369,39,8348.85,3323.7
2023-02-27,1455,2089,Bread,Clothing,South,Wholesale,22,359.39,0.06,280.07,24,25,2,139,0,26,69,7432.19,1270.65
2023-02-28,1284,2094,Bread,Sports,East,Online,5,144.02,0.26,191.03,19,14,2,193,0,224,46,532.87,-422.28
2023-03-01,1206,2075,Rice,Sports,Central,Retail,31,69.58,0.1,280.58,32,38,1,138,0,321,49,1941.28,-6756.7
2023-03-02,1223,2007,Chair,Furniture,East,Wholesale,13,282.47,0.3,228.36,25,38,1,297,1,233,75,2570.48,-398.2
2023-03-03,1384,2095,Chair,Clothing,Central,Wholesale,28,170.22,0.05,35.51,69,4,3,116,0,485,84,4527.85,3533.57
2023-03-04,1052,2074,Dumbbell,Sports,South,Wholesale,20,226.82,0.15,73.19,64,62,4,44,1,442,74,3855.94,2392.14
2023-03-05,1339,2039,Laptop,Clothing,South,Retail,33,327.0,0.24,121.28,43,10,4,346,0,411,43,8201.16,4198.92
2023-03-06,1367,2013,Laptop,Sports,South,Retail,16,252.12,0.13,55.18,57,35,2,289,0,407,44,3509.51,2626.63
2023-03-07,1144,2031,Rice,Electronics,East,Online,29,313.94,0.14,151.0,59,23,4,219,0,50,72,7829.66,3450.66
2023-03-08,1373,2071,Shirt,Food,North,Online,23,276.66,0.3,144.05,68,65,2,56,0,148,95,4454.23,1141.08
2023-03-09,1069,2063,Bread,Electronics,East,Wholesale,24,372.5,0.13,287.1,52,25,4,242,0,414,30,7777.8,887.4
2023-03-10,1099,2056,Laptop,Sports,East,Wholesale,34,355.91,0.18,132.95,69,53,3,258,1,74,79,9922.77,5402.47
2023-03-11,1396,2042,Rice,Food,West,Retail,7,271.75,0.02,236.76,63,17,1,1,0,305,96,1864.2,206.88
2023-03-12,1025,2061,Shoe,Food,West,Retail,38,342.66,0.25,282.86,58,57,1,289,1,91,66,9765.81,-982.87
2023-03-13,1436,2042,Phone,Sports,East,Online,37,438.04,0.19,263.71,58,20,2,103,0,367,44,13128.06,3370.79
2023-03-14,1379,2056,Shoe,Sports,Central,Online,4,221.81,0.12,66.56,38,25,4,292,0,423,44,780.77,514.53
2023-03-15,1469,2036,TV,Clothing,West,Online,34,212.25,0.0,151.33,55,42,0,149,0,67,36,7216.5,2071.28
2023-03-16,1484,2084,Dumbbell,Sports,East,Retail,42,384.48,0.18,107.58,25,45,3,84,0,234,31,13241.49,8723.13
2023-03-17,1053,2068,Laptop,Furniture,North,Wholesale,22,295.45,0.0,122.96,60,31,4,26,1,361,71,6499.9,3794.78
2023-03-18,1151,2007,TV,Sports,Central,Online,5,44.79,0.0,111.44,49,65,0,175,1,143,30,223.95,-333.25
2023-03-19,1144,2054,Desk,Furniture,South,Online,42,447.13,0.18,248.78,25,52,3,223,0,75,29,15399.16,4950.4
2023-03-20,1057,2001,TV,Sports,East,Retail,23,25.08,0.06,138.38,61,21,3,129,0,85,79,542.23,-2640.51
2023-03-21,1039,2044,Rice,Clothing,East,Online,15,376.71,0.06,159.49,27,30,1,142,0,226,73,5311.61,2919.26
2023-03-22,1109,2045,Laptop,Furniture,Central,Wholesale,31,381.81,0.2,294.82,40,3,2,346,1,362,99,9468.89,329.47
2023-03-23,1181,2047,Phone,Electronics,West,Retail,9,477.02,0.02,22.69,21,70,4,302,0,446,82,4207.32,4003.11
2023-03-24,1042,2013,Rice,Furniture,West,Online,43,36.53,0.09,148.95,65,43,3,298,1,55,39,1429.42,-4975.43
2023-03-25,1186,2022,Rice,Clothing,West,Online,25,302.46,0.04,233.35,69,29,4,135,0,79,24,7259.04,1425.29
2023-03-26,1423,2021,Dumbbell,Furniture,South,Retail,25,219.64,0.17,49.59,55,3,3,55,1,23,60,4557.53,3317.78
2023-03-27,1398,2086,Dumbbell,Sports,Central,Retail,49,172.01,0.2,185.4,47,58,1,56,1,226,82,6742.79,-2341.81
2023-03-28,1223,2092,Bread,Sports,Central,Online,21,54.26,0.22,75.64,58,33,2,76,1,27,75,888.78,-699.66
2023-03-29,1122,2009,Bread,Clothing,West,Wholesale,9,285.7,0.08,260.88,40,45,0,319,0,120,51,2365.6,17.68
2023-03-30,1133,2026,Chair,Food,West,Retail,48,244.73,0.03,101.49,22,69,0,339,0,489,46,11394.63,6523.11
2023-03-31,1163,2009,Shirt,Sports,North,Wholesale,38,61.23,0.02,102.07,38,32,1,355,0,92,87,2280.21,-1598.45
2023-04-01,1215,2015,Laptop,Electronics,North,Online,22,310.12,0.13,181.47,23,52,3,132,0,340,67,5935.7,1943.36
2023-04-02,1221,2010,Laptop,Clothing,East,Wholesale,43,371.6,0.28,59.15,66,64,1,42,1,111,26,11504.74,8961.29
2023-04-03,1235,2088,TV,Furniture,East,Online,23,385.97,0.07,89.04,34,40,2,352,0,377,65,8255.9,6207.98
2023-04-04,1331,2042,Laptop,Furniture,Central,Online,49,453.63,0.08,127.91,42,13,0,110,0,344,97,20449.64,14182.05
2023-04-05,1146,2072,Laptop,Electronics,Central,Online,4,210.64,0.03,109.32,41,29,4,70,0,486,37,817.28,380.0
2023-04-06,1239,2024,Shirt,Sports,South,Online,29,477.01,0.18,159.84,39,63,0,284,1,30,57,11343.3,6707.94
2023-04-07,1076,2080,Desk,Clothing,South,Wholesale,15,434.06,0.2,181.89,30,26,2,126,0,142,84,5208.72,2480.37
2023-04-08,1009,2049,Bread,Electronics,North,Online,1,155.29,0.19,172.17,34,59,3,348,0,366,36,125.78,-46.39
2023-04-09,1074,2026,Bread,Sports,East,Online,30,88.05,0.26,197.98,31,49,1,296,0,297,57,1954.71,-3984.69
2023-04-10,1442,2091,Phone,Clothing,North,Wholesale,29,223.34,0.15,95.79,51,53,0,179,0,226,82,5505.33,2727.42
2023-04-11,1492,2037,Laptop,Furniture,North,Retail,20,206.93,0.04,42.3,43,31,0,298,1,357,61,3973.06,3127.06
2023-04-12,1401,2068,Shirt,Clothing,East,Wholesale,33,292.1,0.09,229.44,36,12,4,197,0,249,27,8771.76,1200.24
2023-04-13,1253,2050,Bread,Food,South,Wholesale,41,295.86,0.2,255.98,43,58,1,261,0,49,49,9704.21,-790.97
2023-04-14,1230,2024,Shirt,Clothing,East,Wholesale,44,377.49,0.18,80.82,20,36,4,101,0,213,83,13619.84,10063.76
2023-04-15,1007,2019,Shoe,Food,West,Online,36,259.85,0.16,125.09,19,10,4,61,0,379,28,7857.86,3354.62
2023-04-16,1174,2060,Desk,Clothing,West,Online,22,61.36,0.2,152.08,45,6,3,183,0,388,76,1079.94,-2265.82
2023-04-17,1141,2039,Laptop,Food,West,Online,13,430.56,0.19,162.33,19,7,0,297,0,431,78,4533.8,2423.51
2023-04-18,1168,2074,Phone,Furniture,Central,Retail,7,161.78,0.26,199.55,39,31,1,9,0,268,86,838.02,-558.83
2023-04-19,1170,2089,TV,Sports,South,Online,8,485.94,0.18,17.27,24,3,3,206,0,287,94,3187.77,3049.61
2023-04-20,1393,2018,Bread,Food,South,Retail,28,67.75,0.23,217.84,21,47,3,318,1,194,24,1460.69,-4638.83
2023-04-21,1434,2019,Shoe,Food,Central,Online,45,479.54,0.07,23.28,66,1,3,54,1,253,23,20068.75,19021.15
2023-04-22,1283,2036,Shirt,Furniture,North,Wholesale,43,54.6,0.2,143.15,55,45,2,180,1,78,27,1878.24,-4277.21
2023-04-23,1122,2074,Dumbbell,Food,West,Online,9,123.21,0.27,249.16,56,54,2,104,1,474,61,809.49,-1432.95
2023-04-24,1194,2097,Rice,Electronics,West,Retail,25,32.82,0.12,138.11,37,50,3,126,0,243,54,722.04,-2730.71
2023-04-25,1005,2055,Laptop,Furniture,North,Retail,16,355.51,0.23,48.98,23,7,2,34,0,90,32,4379.88,3596.2
2023-04-26,1029,2069,Laptop,Electronics,East,Online,10,426.65,0.22,295.58,26,63,1,165,0,413,24,3327.87,372.07
2023-04-27,1165,2047,Shoe,Furniture,East,Wholesale,11,222.69,0.02,267.34,69,15,0,298,0,5,59,2400.6,-540.14
2023-04-28,1422,2049,Shirt,Food,South,Online,31,464.98,0.17,232.54,48,67,1,270,0,280,38,11963.94,4755.2
2023-04-29,1339,2099,Chair,Electronics,Central,Online,12,299.25,0.04,126.4,43,30,0,289,0,411,23,3447.36,1930.56
2023-04-30,1136,2098,Laptop,Food,South,Online,31,318.7,0.29,59.23,53,68,2,118,0,445,78,7014.59,5178.46
2023-05-01,1496,2033,Chair,Furniture,East,Wholesale,14,424.26,0.24,282.72,43,36,1,354,0,149,37,4514.13,556.05
2023-05-02,1365,2021,Dumbbell,Food,North,Retail,44,155.43,0.03,162.04,45,67,4,92,0,323,43,6633.75,-496.01
2023-05-03,1321,2081,Shoe,Electronics,South,Wholesale,32,183.59,0.04,256.44,22,5,3,100,0,398,50,5639.88,-2566.2
2023-05-04,1342,2022,Shirt,Electronics,West,Retail,17,453.92,0.18,105.92,68,25,0,87,0,281,77,6327.64,4527.0
2023-05-05,1145,2048,Shirt,Food,West,Retail,35,451.47,0.1,103.91,27,11,0,234,0,190,47,14221.3,10584.45
2023-05-06,1327,2037,Desk,Clothing,North,Retail,1,488.48,0.01,295.73,35,66,4,124,1,273,28,483.6,187.87
2023-05-07,1217,2015,Rice,Furniture,East,Wholesale,29,451.9,0.16,158.94,32,28,4,203,0,72,64,11008.28,6399.02
2023-05-08,1301,2035,Bread,Furniture,West,Online,4,72.41,0.12,46.51,50,60,3,32,0,446,68,254.88,68.84
2023-05-09,1132,2092,Bread,Food,West,Online,23,413.62,0.03,69.8,22,10,2,357,0,317,21,9227.86,7622.46
2023-05-10,1292,2071,TV,Clothing,Central,Online,28,210.82,0.24,147.17,54,50,1,39,0,499,25,4486.25,365.49
2023-05-11,1070,2032,Phone,Electronics,South,Online,16,495.49,0.27,17.53,57,39,1,94,0,67,48,5787.32,5506.84
2023-05-12,1252,2011,Shoe,Sports,East,Online,12,241.42,0.23,141.45,39,37,1,10,0,303,45,2230.72,533.32
2023-05-13,1415,2010,Dumbbell,Sports,South,Wholesale,21,281.38,0.25,128.59,39,63,2,215,1,433,47,4431.73,1731.34
2023-05-14,1275,2073,Shirt,Food,East,Wholesale,45,269.59,0.06,234.9,39,61,3,100,0,62,26,11403.66,833.16
2023-05-15,1445,2078,Rice,Clothing,West,Wholesale,17,167.65,0.08,109.71,69,38,1,244,0,452,53,2622.05,756.98
2023-05-16,1364,2077,Chair,Clothing,Central,Wholesale,40,46.76,0.06,294.85,32,33,0,58,0,492,75,1758.18,-10035.82
2023-05-17,1182,2057,Shoe,Furniture,South,Wholesale,13,448.87,0.23,58.33,34,45,0,357,0,133,29,4493.19,3734.9
2023-05-18,1167,2025,TV,Electronics,West,Wholesale,32,403.31,0.28,179.34,68,44,0,320,0,441,76,9292.26,3553.38
2023-05-19,1091,2002,Shoe,Clothing,East,Wholesale,37,78.37,0.22,31.46,62,1,4,19,0,306,66,2261.76,1097.74
2023-05-20,1202,2064,TV,Sports,South,Online,15,390.62,0.26,221.49,45,53,4,357,1,267,46,4335.88,1013.53
2023-05-21,1346,2035,Shirt,Electronics,South,Retail,12,316.66,0.19,298.45,39,47,2,117,0,222,58,3077.94,-503.46
2023-05-22,1019,2007,Phone,Electronics,West,Wholesale,49,210.48,0.12,246.65,38,33,1,136,0,430,41,9075.9,-3009.95
2023-05-23,1039,2085,TV,Food,South,Retail,15,134.47,0.13,168.93,59,67,4,327,0,125,38,1754.83,-779.12
2023-05-24,1126,2018,Shirt,Clothing,Central,Wholesale,34,431.27,0.02,148.0,34,15,0,296,1,264,28,14369.92,9337.92
2023-05-25,1451,2067,Shirt,Food,Central,Wholesale,6,353.09,0.01,251.33,22,14,4,13,0,6,38,2097.35,589.37
2023-05-26,1173,2042,Phone,Clothing,West,Online,17,278.39,0.21,281.11,35,23,0,101,1,412,21,3738.78,-1040.09
2023-05-27,1141,2039,Bread,Furniture,East,Retail,48,308.69,0.13,296.82,34,54,1,155,1,205,80,12890.89,-1356.47
2023-05-28,1242,2041,Shoe,Food,West,Online,49,54.62,0.17,121.98,21,8,2,82,0,178,78,2221.4,-3755.62
2023-05-29,1220,2075,Laptop,Food,Central,Online,20,242.22,0.17,297.32,24,54,3,88,0,467,89,4020.85,-1925.55
2023-05-30,1126,2024,Laptop,Sports,North,Retail,9,104.91,0.08,51.0,42,36,3,105,1,495,90,868.65,409.65
2023-05-31,1058,2060,Chair,Food,North,Online,5,112.11,0.14,79.8,54,52,0,130,1,182,89,482.07,83.07
2023-06-01,1148,2046,Chair,Clothing,South,Wholesale,23,334.04,0.14,31.26,57,6,4,272,0,479,52,6607.31,5888.33
2023-06-02,1476,2019,Laptop,Sports,South,Wholesale,33,456.52,0.12,85.16,57,28,4,14,0,442,97,13257.34,10447.06
2023-06-03,1456,2068,Dumbbell,Food,North,Wholesale,38,207.84,0.25,231.54,60,50,0,128,0,439,84,5923.44,-2875.08
2023-06-04,1317,2090,Laptop,Food,Central,Wholesale,14,111.8,0.14,256.61,26,38,1,60,0,405,44,1346.07,-2246.47
2023-06-05,1383,2042,Chair,Furniture,South,Wholesale,17,327.89,0.18,234.77,36,30,0,227,0,227,89,4570.79,579.7
2023-06-06,1361,2032,Rice,Food,West,Online,19,436.88,0.27,191.16,68,54,1,17,0,235,47,6059.53,2427.49
2023-06-07,1423,2039,Chair,Electronics,West,Online,33,376.68,0.26,156.62,26,71,2,45,0,145,37,9198.53,4030.07
2023-06-08,1001,2036,Dumbbell,Sports,Central,Wholesale,1,435.69,0.27,214.07,40,46,2,38,1,57,82,318.05,103.98
2023-06-09,1387,2097,Shoe,Electronics,South,Wholesale,13,272.91,0.08,120.3,48,28,0,124,1,295,68,3264.0,1700.1
2023-06-10,1461,2036,Laptop,Sports,West,Online,46,378.42,0.01,253.19,49,17,2,360,0,240,85,17233.25,5586.51
2023-06-11,1348,2003,Phone,Furniture,South,Retail,27,78.63,0.08,204.77,69,48,4,64,1,344,59,1953.17,-3575.62
2023-06-12,1190,2073,Rice,Food,South,Online,6,180.65,0.08,210.85,48,44,1,253,0,286,85,997.19,-267.91
2023-06-13,1191,2008,Shirt,Food,West,Online,6,200.88,0.27,163.1,34,60,3,262,0,439,99,879.85,-98.75
2023-06-14,1369,2097,Dumbbell,Food,North,Online,33,260.53,0.19,266.14,65,60,3,112,1,162,23,6963.97,-1818.65
2023-06-15,1409,2070,Chair,Sports,West,Online,30,465.25,0.02,79.34,56,5,2,102,0,25,53,13678.35,11298.15
2023-06-16,1312,2041,Phone,Food,Central,Online,46,438.41,0.04,117.44,39,69,1,49,0,451,24,19360.19,13957.95
2023-06-17,1417,2068,TV,Electronics,East,Retail,35,75.92,0.05,234.4,52,70,4,277,0,105,41,2524.34,-5679.66
2023-06-18,1422,2013,Bread,Food,West,Wholesale,23,94.67,0.19,150.36,47,7,3,227,0,239,39,1763.7,-1694.58
2023-06-19,1117,2049,Laptop,Furniture,South,Wholesale,10,185.24,0.22,267.32,68,53,4,23,1,339,66,1444.87,-1228.33
2023-06-20,1134,2060,Bread,Electronics,South,Retail,19,152.46,0.26,107.19,57,17,4,332,1,417,96,2143.59,106.98
2023-06-21,1058,2002,Dumbbell,Food,West,Wholesale,28,311.24,0.28,113.95,54,59,3,185,1,331,53,6274.6,3084.0
2023-06-22,1044,2060,TV,Food,East,Wholesale,23,452.36,0.06,267.18,43,9,3,64,1,399,63,9780.02,3634.88
2023-06-23,1173,2005,TV,Clothing,West,Wholesale,4,481.52,0.09,141.99,23,22,2,157,0,378,25,1752.73,1184.77
2023-06-24,1160,2044,TV,Sports,East,Retail,20,330.27,0.07,157.26,51,45,1,283,1,41,75,6143.02,2997.82
2023-06-25,1173,2027,Shirt,Electronics,East,Retail,19,420.7,0.11,103.17,49,59,0,149,0,132,48,7114.04,5153.81
2023-06-26,1317,2032,Dumbbell,Clothing,Central,Wholesale,42,267.35,0.27,86.62,42,13,1,327,1,316,72,8196.95,4558.91
2023-06-27,1303,2021,Shoe,Furniture,South,Wholesale,27,112.08,0.17,198.5,68,12,0,363,0,43,20,2511.71,-2847.79
2023-06-28,1149,2008,Bread,Sports,South,Wholesale,34,267.1,0.22,40.35,30,36,3,169,1,34,78,7083.49,5711.59
2023-06-29,1080,2072,Shoe,Electronics,East,Online,4,281.99,0.15,264.39,55,10,4,133,0,363,67,958.77,-98.79
2023-06-30,1374,2050,Phone,Food,South,Online,38,373.8,0.01,234.86,55,16,1,314,0,346,26,14062.36,5137.68
2023-07-01,1213,2067,Desk,Electronics,North,Online,7,117.74,0.02,61.27,19,19,4,132,0,383,51,807.7,378.81
2023-07-02,1203,2044,Rice,Food,East,Retail,48,190.47,0.16,209.74,22,6,1,197,1,0,97,7679.75,-2387.77
2023-07-03,1252,2058,Rice,Sports,South,Wholesale,7,188.37,0.22,182.78,28,4,1,135,1,225,80,1028.5,-250.96
2023-07-04,1229,2003,Shoe,Food,North,Retail,26,480.13,0.06,59.44,28,30,4,35,0,298,76,11734.38,10188.94
2023-07-05,1164,2086,Desk,Furniture,Central,Retail,26,227.53,0.22,85.6,41,46,2,220,0,287,70,4614.31,2388.71
2023-07-06,1227,2070,Desk,Food,South,Retail,19,380.0,0.24,125.65,31,27,3,185,0,235,38,5487.2,3099.85
2023-07-07,1147,2002,Laptop,Furniture,North,Wholesale,9,377.9,0.12,211.28,62,45,2,5,0,358,46,2992.97,1091.45
2023-07-08,1020,2087,Phone,Sports,West,Online,20,140.12,0.22,193.42,47,37,2,71,0,446,82,2185.87,-1682.53
2023-07-09,1441,2044,Dumbbell,Sports,West,Wholesale,42,290.22,0.12,162.01,57,9,1,342,0,32,79,10726.53,3922.11
2023-07-10,1402,2002,Desk,Electronics,North,Wholesale,45,448.21,0.2,231.68,64,61,3,241,0,94,80,16135.56,5709.96
2023-07-11,1047,2081,Chair,Furniture,East,Retail,16,242.85,0.23,228.59,61,35,1,351,1,204,80,2991.91,-665.53
2023-07-12,1233,2035,Rice,Furniture,East,Retail,17,473.11,0.3,187.27,52,47,0,297,1,108,64,5630.01,2446.42
2023-07-13,1305,2098,Chair,Clothing,South,Retail,22,115.08,0.1,237.16,38,21,1,331,0,321,40,2278.58,-2938.94
2023-07-14,1014,2087,Phone,Clothing,West,Online,13,46.34,0.12,103.61,22,17,4,193,0,29,63,530.13,-816.8
2023-07-15,1143,2030,Desk,Clothing,East,Online,12,446.81,0.05,264.97,55,55,1,168,0,265,20,5093.63,1913.99
2023-07-16,1415,2008,Bread,Food,East,Online,10,425.36,0.06,186.4,19,6,0,339,0,22,63,3998.38,2134.38
2023-07-17,1001,2022,Rice,Clothing,West,Wholesale,1,496.37,0.21,247.6,57,35,1,236,0,96,81,392.13,144.53
2023-07-18,1373,2044,Laptop,Furniture,Central,Retail,32,342.9,0.28,166.15,54,50,0,294,0,38,80,7900.42,2583.62
2023-07-19,1054,2058,Laptop,Food,East,Wholesale,30,468.98,0.12,69.44,66,37,3,298,0,172,98,12381.07,10297.87
2023-07-20,1374,2036,TV,Sports,North,Online,8,415.21,0.05,165.01,51,13,1,248,0,247,98,3155.6,1835.52
2023-07-21,1259,2069,Shirt,Electronics,South,Retail,21,423.77,0.09,114.48,28,25,0,165,0,378,69,8098.24,5694.16
2023-07-22,1144,2077,Desk,Clothing,East,Online,22,288.88,0.14,210.76,53,1,3,312,0,412,94,5465.61,828.89
2023-07-23,1471,2093,Phone,Sports,East,Retail,18,197.36,0.09,145.36,28,49,4,71,0,413,60,3232.76,616.28
2023-07-24,1441,2031,Rice,Furniture,Central,Retail,2,467.93,0.07,251.65,26,35,2,231,1,161,52,870.35,367.05
2023-07-25,1459,2047,Shirt,Electronics,North,Wholesale,48,221.74,0.22,205.03,23,53,0,55,0,179,31,8301.95,-1539.49
2023-07-26,1012,2055,Phone,Sports,South,Wholesale,44,274.02,0.0,206.94,51,52,4,182,0,102,21,12056.88,2951.52
2023-07-27,1330,2080,Shoe,Electronics,East,Online,9,228.6,0.16,69.06,64,54,3,22,0,208,40,1728.22,1106.68
2023-07-28,1224,2062,Desk,Clothing,South,Wholesale,3,286.76,0.24,295.35,54,47,4,283,0,21,33,653.81,-232.24
2023-07-29,1272,2030,Dumbbell,Furniture,West,Wholesale,26,240.55,0.08,253.29,49,43,1,105,0,4,53,5753.96,-831.58
2023-07-30,1456,2055,Dumbbell,Electronics,East,Wholesale,21,33.5,0.18,237.76,29,20,2,175,0,138,98,576.87,-4416.09
2023-07-31,1358,2016,Desk,Sports,East,Retail,30,442.2,0.2,102.41,62,33,0,294,0,213,83,10612.8,7540.5
2023-08-01,1460,2012,TV,Clothing,West,Wholesale,28,227.75,0.2,163.01,49,16,3,39,0,159,42,5101.6,537.32
2023-08-02,1408,2017,TV,Clothing,Central,Online,36,298.58,0.13,45.45,34,7,2,60,0,407,69,9351.53,7715.33
